place_id,name,address,latitude,longitude,google_rating,google_rating_count,price_level,website,phone,description,google_types,Senin_buka,Senin_tutup,Selasa_buka,Selasa_tutup,Rabu_buka,Rabu_tutup,Kamis_buka,Kamis_tutup,Jumat_buka,Jumat_tutup,Sabtu_buka,Sabtu_tutup,Minggu_buka,Minggu_tutup,data_collected
ChIJ4wdkvRX1aS4RxcawgUBCTDQ,SUPER OYO Townhouse 1 Hotel Salemba,"Jl. Salemba Raya No.26, RT.4/RW.6, Kenari, Kec. Senen, Jakarta, Daerah Khusus Ibukota Jakarta 10430, Indonesia",-6.198097799999999,106.8516938,4.1,2010.0,,https://www.oyorooms.com/ID/53399/,(021) 29707601,"Straightforward hotel featuring simply furnished rooms with flat-screen TVs, plus a dining room.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJ1fF3a2b0aS4RVPdN3EwsmbE,Balairung Jakarta,"Jl. Matraman Raya No.19, RT.1/RW.1, Palmeriam, Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13140, Indonesia",-6.199804299999999,106.8550359,4.4,3686.0,,http://www.balairung-hotel.co.id/,0812-9085-0077,"Sophisticated hotel offering relaxed rooms & suites, plus a restaurant, a lounge & free Wi-Fi.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJle77npv1aS4RHDFzYSmS9_M,QUBE HOTEL by 98hospitality,"Jl. Kelapa Cengkir Raya Jl. Gading Elok Timur VIII No.2, RT.8/RW.9, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",-6.1693332000000005,106.9071888,4.6,830.0,,https://www.qubehotel.id/,0813-9998-8289,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJXzkOZuj1aS4RbFuKjDkfDvI,Juno Jatinegara Jakarta,"Jl. Matraman Raya No.173 7, RT.2/RW.6, Bali Mester, Kecamatan Jatinegara, Jakarta, Daerah Khusus Ibukota Jakarta 13310, Indonesia",-6.214031299999999,106.8641449,4.8,2907.0,,https://ju2.primahotelindonesia.com/,(021) 39728289,"Straightforward rooms in an unpretentious budget hotel offering a restaurant, Wi-Fi & parking.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJc7MZIf30aS4Rs0s0MccRDbI,Hotel Daily Inn,"Jl. Jenderal Ahmad Yani No.67, RT.8/RW.3, Cemp. Putih Tim., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10510, Indonesia",-6.177167,106.8752743,4.4,2036.0,,https://dailyinn.id/,(021) 21473998,Refined quarters in an upscale hotel offering a ballroom & a rooftop restaurant.,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJw0hpfnbzaS4RqSs7evBsoBs,Hotel Mega Bayu Utama,"Jl. Otista 2 No.67 C 7, RT.7/RW.9, Bidara Cina, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia",-6.2307273,106.8680235,3.8,239.0,,,(021) 8520022,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJl_0nRV70aS4Rq9TVSM-sXhs,Puri Mega Hotel,"Jl. Rawamangun Jl. Pramuka No.59A, RT.9/RW.3, Rawasari, Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10570, Indonesia",-6.193843600000001,106.8611509,4.0,1535.0,,https://www.purimegahotel.com/,(021) 4214744,"Laid-back hotel with straightforward rooms, a bar & dining, plus karaoke, a salon & a ballroom.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJD1724Hr1aS4RWzVPRXoXl54,Naraya Hotel Jakarta,"Jl. Pemuda No.18, RT.11/RW.14, Rawamangun, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220, Indonesia",-6.193344499999999,106.8800669,4.3,314.0,,https://narayahospitalityindonesia.com/,0811-9997-761,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJkzR7cRDzaS4RH5U53eK2C58,678 Hotel Cawang,"Jl. Akses Kereta Cepat Halim Perdana Kusuma Jl. DI. Panjaitan No.1, RT.1/RW.6, Kb. Pala, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13650, Indonesia",-6.2457713,106.8789573,4.2,2094.0,,https://www.traveloka.com/id-id/hotel/indonesia/678-hotel-cawang-3000020006207,(021) 85902012,Simply furnished rooms & a suite in a straightforward hotel offering a spa area.,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJnT07O56MaS4RjAgJYdUoESE,Penginapan Guntary Penggilingan,"Jl. Raya Penggilingan No.28, RT.13/RW.4, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940, Indonesia",-6.2142073,106.9397948,4.2,701.0,,,(021) 48703524,,"extended_stay_hotel,hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJWyGRUnvzaS4RSLD1LghdBsk,RedDoorz near Halim Perdanakusuma 3,"Jl. Cipinang Permata No.14, RT.4/RW.5, Kb. Pala, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13650, Indonesia",-6.2545807,106.8796651,4.0,252.0,,https://www.reddoorz.com/id-id/hotel/indonesia/jakarta/east-jakarta/halim-perdanakusuma/reddoorz-near-halim-perdanakusuma-3?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0813-2227-795,Understated rooms with TVs & a/c in an unpretentious hotel featuring Wi-Fi & room service.,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJ_9sJ7DT1aS4RPxP5uTp5z0U,HARRIS Hotel & Conventions Kelapa Gading,"Jl. Boulevard Raya Blok M, RT.13/RW.18, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",-6.1573297,106.9102461,4.7,9856.0,,https://www.discoverasr.com/en/harris/indonesia/harris-hotel-conventions-kelapa-gading-jakarta?utm_source=google&utm_medium=gmb&utm_campaign=-google-gmb-alwayson-20220101-all-en-id-id-HKPG--&utm_content=--,(021) 45878200,"Relaxed rooms in a contemporary hotel with a hip cafe, an outdoor pool & a spa.","hotel,swimming_pool,fitness_center,lounge_bar,night_club,gym,lodging,sports_activity_location,bar,health,restaurant,food,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJqWn4x7uLaS4R8WyeRBKrotM,Hotel Santika Premiere - Kota Harapan Indah,"Jl. Harapan Indah Boulevard No.10-12, RT.004/RW.030, Medan Satria, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131, Indonesia",-6.184729,106.9760033,4.5,8396.0,,https://mysantika.com/indonesia/bekasi/hotel-santika-premiere-kota-harapan-indah,(021) 88868886,"Sophisticated hotel offering a rooftop lounge, a restaurant & an outdoor pool, plus free breakfast.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJ6R1nqjX1aS4RQ6aOjqjw11E,POP! Hotel Kelapa Gading Jakarta,"Jl. Boulevard Raya No.13, RT.13/RW.18, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",-6.1559573,106.9089664,4.5,4989.0,,https://www.discoverasr.com/en/pop-hotels/indonesia/pop-hotel-kelapa-gading-jakarta?utm_source=google&utm_medium=gmb&utm_campaign=-google-gmb-alwayson-20220101-all-en-id-id-PKPG--&utm_content=--,(021) 45855020,Bright rooms with free Wi-Fi in a contemporary budget hotel offering a trendy cafe.,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJDw2ZNTL1aS4R1FDECbO6aBg,favehotel Kelapa Gading - Jakarta,"Jl. Raya Gading Indah.8 Blok C-32, RT.3/RW.12, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",-6.1612066,106.9079033,4.7,10041.0,,http://kelapagading.favehotels.com/,(021) 4514048,"Contemporary property offering simple rooms with free Wi-Fi, plus a relaxed cafe.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJX57LuHyLaS4RD1RB-npktr0,MaxOne Kota Harapan Indah - Bekasi,"Jl. Harapan Indah 2, 8 No.18 Blok SN6, RT.10/RW.8, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214, Indonesia",-6.1598451,106.9728774,4.7,730.0,,https://linktr.ee/maxonekotaharapanindah,(021) 88887912,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJl6h2mrqLaS4RRITI1ODBG-4,Sayana Apartment - Cha Tower,"Kav. I2-4, No.12, Kota Harapan Indah, RT.10/RW.8, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214, Indonesia",-6.1581574,106.9736204,4.4,409.0,,https://www.reddoorz.com/id-id/hotel/indonesia/bekasi/tarumajaya/pusaka-rakyat/redliving-apartemen-sayana-hazelnut-property-tower-cha?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0813-2227-795,,"hotel,lodging,point_of_interest,establishment",09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,2026-06-30
ChIJfT0h_NL0aS4RaMfM3q3wb1Y,Hotel Dariza Jaya,"Jl. Perintis Kemerdekaan No.42, RT.3/RW.13, Pegangsaan Dua, Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",-6.1815222,106.9097524,3.9,1058.0,,https://g.co/kgs/Z5ViRN,(021) 4530113,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJjQ9-YgCLaS4RT3LgqAneUSA,Sans Hotel Kelapa Gading Jakarta,"Jl. Pegangsaan Dua No.169, RT.5/RW.3, Pegangsaan Dua, Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia",-6.1433449,106.9142893,4.3,141.0,,https://www.sanshotels.com/id-id/hotel/indonesia/jakarta/kelapa-gading/pegangsaan-dua/sans-hotel-kelapa-gading?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0813-2227-795,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJJbAeE8j0aS4RCY-koB1N6BA,RedDoorz Plus @ Jalan Pemuda Jakarta,"Jl. Pemuda No.10, RT.12/RW.4, Pemuda, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220, Indonesia",-6.193255,106.9014131,3.5,657.0,,https://www.reddoorz.com/id-id/hotel/indonesia/jakarta/east-jakarta/pemuda/reddoorz-pemuda?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0813-2227-795,Informal rooms & suites in an unpretentious budget hotel offering complimentary Wi-Fi.,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJTWzEfNSKaS4ReAr35Un0Sc4,Ethan Hotel & Cafe,"Jl. Pegangsaan Indah Bar. No.81 Blok B, RT.8/RW.16, Pegangsaan Dua, Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia",-6.168961,106.9153994,4.2,748.0,,,(021) 45846030,,"hotel,cafe,lodging,food,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJv88012btaS4RjGdR4emFemA,Oakwood Hotel & Apartments Taman Mini Jakarta,"Jl. Taman Mini Indonesia Indah Pintu 1 Tmii, Ceger, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13820, Indonesia",-6.3030836,106.8863433,4.4,4964.0,,https://www.discoverasr.com/en/oakwood/indonesia/oakwood-hotel-apartments-taman-mini-jakarta?utm_source=google&utm_medium=maps&utm_campaign=hq-google-maps-alwayson--all-en-id-id-oakwoodhotelapartmentstamanminijakarta-OHATM-gbp&--&cid=map::gg::hq:ind:::all:en:id:id:oakwoodhotelapartmentstamanminijakarta:OHATM:gbp:0:::,(021) 29378500,"Refined quarters in a polished hotel offering a warm restaurant, a 24/7 lounge & an outdoor pool.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJF4SrbUbyaS4RA7qhMjCZrl0,Townhouse OAK Hotel Fiducia Pasar Minggu,"Jl. Raya Pasar Minggu No.RT.14 KM 18 No. 10, RT.14/RW.5, Pejaten Timur, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510, Indonesia",-6.269121999999999,106.846429,3.8,1928.0,,https://www.oyorooms.com/ID/212682/,(021) 29707601,"Humble rooms in a laid-back hotel offering a free breakfast buffet, plus a lobby lounge & a garden.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJw_4JO5nyaS4RSH6mi6XOEUU,Sans Hotel Fiducia Pondok Gede,"Jl. Raya Pd. Gede No.6, RT.6/RW.2, Pinang Ranti, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13560, Indonesia",-6.2912786,106.8849725,3.8,2147.0,,,(021) 29843070,Modest rooms in a relaxed budget hotel featuring a restaurant & complimentary breakfast.,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJWVVxsGnEYpYRB2475jpt6jU,Super OYO Townhouse OAK Hotel Fiducia Pondok Gede,"2, Jl. Raya Pd. Gede No.2, RT.6/RW.2, Pinang Ranti, Makasar, Jakarta, 13560, Indonesia",-6.29116,106.8849284,3.3,141.0,,https://www.oyorooms.com/ID/200889/,(021) 29707601,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
