venue_id,name,venue_category,latitude,longitude,address,checkin_count,last_checkin,osm_url,References,hours_source,Senin_buka,Selasa_buka,Rabu_buka,Kamis_buka,Jumat_buka,Sabtu_buka,Minggu_buka,Senin_tutup,Selasa_tutup,Rabu_tutup,Kamis_tutup,Jumat_tutup,Sabtu_tutup,Minggu_tutup,google_rating,google_rating_count,price_level,description,good_for_children,google_types,primary_type,business_status,wheelchair_accessible,has_parking,accepts_cashless,has_restroom,photo_ref,sublocality,locality,zone_id,time_spent_minutes,description_source
google_00040,Museum Kehutanan Manggala Wanabakti,Museum,-6.2069864,106.7985992,"QQVX+6C5, RT.1/RW.3, Gelora, Tanah Abang, Central Jakarta City, Jakarta 10270, Indonesia",,,,http://muspera.menlhk.go.id/,google_places,07:30,07:30,07:30,07:30,07:30,08:00,Tutup,16:15,16:15,16:15,16:15,16:15,15:00,Tutup,4.7,118.0,,"Provinsi DKI Jakarta mempunyai banyak museum yang merupakan tempat penyimpanan objek-objek peninggalan lama dan sumber ilmu pengetahuan. Museum-museum di Jakarta pada umumnya tersebar di Kawasan Kota Tua Jakarta, Jakarta Pusat sekitar Monumen Nasional, dan Taman Mini Indonesia Indah.",True,"library,museum,service,association_or_organization,point_of_interest,establishment",association_or_organization,OPERATIONAL,True,,,True,places/ChIJmxybQWj0aS4RSlv3u6-0kMU/photos/AaVGc3lfSCLWF80javnXJZQeaEyoPcL8aKXT9pfSQHaoTHAvEP5w-M6zeu8zAcxDR8KtI3jSNgfV1iaedg9JgtcJ9LWcg861D5z8nplbfWY89NTbmo4XPt5ynwGf8XW6FWCqM7-2_NcMlpvh7-nKhC2pqdAjzGL_nrBIBfGM6M1m8rPoHhT9YArM-9vtbiJ7CVzUVEZM1w8lOeVT6vHb0Rh-oOm85glHdDhOnAjzrzLOO942DuUIc0vymhwC9c-iG11WMbhEJg2kZ0VpMd-APE2Jtq7VgQRuPVHQuKyqGYFNDbDYMsbwyd6yKYSeJEpmC94YgprPrT1MSdb97ufQpOQNaM65AA-nEJo-kBXgRtUqGpl3rDXL3x0Z1oh3LLWQo2-zLavR73FP0acfoE8pbnUtayWf1a1XmQ2KyZdhrT8kVihKgw,Kenari,Kota Jakarta Pusat,6,63,wikipedia_id_search
google_00041,Museum di Tengah Kebun,Museum,-6.267513,106.824107,"Jl. Kemang Timur No.66, RT.7/RW.3, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia",,,,,google_places,Tutup,09:00,09:00,09:00,09:00,09:00,09:00,Tutup,16:00,16:00,16:00,16:00,16:00,16:00,4.6,946.0,,"Museum di Tengah Kebun adalah sebuah museum penyimpanan ± 4.000 koleksi seni dan sejarah Indonesia dan luar negeri yang berlokasi di Jl. Kemang Timur 66, Kec. Mampang Prapatan, Jakarta Selatan. Museum ini dibangun di tengah kebun seluas 3.500 m2.",True,"history_museum,tourist_attraction,museum,point_of_interest,establishment",history_museum,OPERATIONAL,True,,,True,places/ChIJ-2tCoUH0aS4R0EY9MgIeCyg/photos/AaVGc3mOYBtFrVD2xNQ2EGuvd_5BQ9ncDft90VaEHgGoRe5wfu1rp1gPBY_HVYU72mqo43grScsVD--dLQ6xHRNTeBo04Vz1XChvbxl4tXy7PFAJUBLCTAUhSOkoZlZsbDgD0O-W85WgHCnBm5vgwI_7RQ2ggIpFWooJV7wTKz13SotvQycZwZ-ZVtFhYWbQiI4kBxvZ7YDxzA2CULCIqDJbYE0ku3rZbJaorKCQFq6n7Lxa9yqplWEi9xnPkgL47BnvMQOpT1JPqnDkpxlZJG06P2GCDeMH_BabjedaqMT2qt7nabIhOkVJ0goFbLVnbLbXoShb1A0gqB9m279nvq59rB0Gp1_Wv0l3sRPDrVaO0HiyfQqT12w_3XuR8vuGbo9VuXl7iBHLGN6FTi2fyiRYPQb6v62EQYuKKvP1Jxebz8HjjOo,Kenari,Kota Jakarta Pusat,0,70,wikipedia_id_direct
google_00042,Museum Basoeki Abdullah,Museum,-6.2898108,106.79332180000002,"Jl. Keuangan Raya No.19, RT.7/RW.5, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia",,,,,google_places,09:00,09:00,09:00,09:00,09:00,Tutup,Tutup,18:00,18:00,18:00,18:00,18:00,Tutup,Tutup,4.7,4539.0,,"Museum Basoeki Abdullah menempati bekas kediaman maestro lukis Indonesia Basoeki Abdullah di Cilandak, Jakarta Selatan. Museum ini menyimpan 109 lukisan asli sang pelukis bertema potret tokoh dan pemandangan alam, serta koleksi pribadinya berupa wayang, topeng, patung, dan senjata tradisional.",True,"performing_arts_theater,museum,event_venue,point_of_interest,establishment",performing_arts_theater,OPERATIONAL,True,True,True,True,places/ChIJjxmgc_zzaS4RoYpGEHykvhw/photos/AaVGc3mq2UT468fjNIfJI-XMEVQzO9s8t1NiV2AzPYgIM6D7Zlfx4_tN1wYVKGd9aprKR4EEhe_lfoRIhIC1E2o20qLz96-yRQulQqAlPTO2YQCxohmt_1o9UWQBfSeG12nv0Vp3accQXvDHUiQlG9wzfLpLAV3zg35Ui6SxkF2DxI3aDMDdzjHLXR2DhLojANtmlqW6Ze5iac19Xd2GX-Q5u9n_lFRjDu9ifpeOYFF84OpLqDibGQQups1UTvOR4FnAZlLWu5BCTKzxK_vACu5f609Dn_JUGm4AxWn2iUQHHd6D4Wn0WUXAX4ARLq1U-0idt7o1ypGItVzonwD6xhEjs7tE-_FpdPTr7aJY8H-4EAn0FdxItLI-pbHSbQZutHJysEIFhMqp5f_sYWSprUJj7Qu-6dIz5O3Tv67ph_WUEtaNCg,Karet Kuningan,Kota Jakarta Selatan,0,89,web_manual
google_00044,Museum Layang-layang Indonesia,Museum,-6.307965200000001,106.790621,"Jl. H. Kamang No.38, RT.5/RW.10, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450, Indonesia",,,,,google_places,11:30,11:30,11:30,11:30,11:30,11:30,11:30,20:00,20:00,20:00,20:00,20:00,20:00,20:00,4.5,2477.0,,Creative venue offering colorful & whimsical interactive sets as backdrops for photos.,True,"museum,point_of_interest,establishment",museum,OPERATIONAL,,True,,True,places/ChIJXWZeqWTxaS4RXAy9FjOXwMM/photos/AaVGc3mlvEwzwLZ3Dtnrj1yCFAdssCTGNIqdRagN_zmeZuATpy8mhoRAsgrvW85cig_viWclhoOic_AdmdmUixEZDxhGsVBW62kYY9UFPM0pW4s7N_7j9KvzSoBWycqT38dWpCAuMeFIzs6XshLlKT4W4aPKwNPRUUH3YtdSc4bv9X_JFUsq18HsU0d9v5n7HMyhy-r7goRWhyH1K_JQ8uf8I_8KIzX3tofPc8BTpMlSaTMenj8jDoG7dKIR8fbiDXM2UDJnKcEsi2hmjeIO9BU36j9Cb_vOj4vNaYylIAELiftclk2mcm6aZzS2M08fwZOSNHWj1F6KOoJh0UPX_2levO4R9zCwWMjnWXtqkbnzgPMRsoMt0s1RML0Hw6D0twjdpIkMY1LZRGfvu4pcT-067mknb-q8vqSgIgsJzfAZ9tGpMW3sJAQwD3puyRfBFgT0,Gelora,Kota Jakarta Pusat,0,82,
google_00045,Taman Benyamin Sueb (Gedung Eks Kodim),Museum,-6.2172814,106.8700985,"dekat Stasiun KA, Jalan Haji Darip Jl. Jatinegara Timur No.76, RT.4/RW.3, Rw. Bunga, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13350, Indonesia",,,,,google_places,09:00,09:00,09:00,09:00,09:00,09:00,09:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,4.6,2595.0,,Taman Benyamin Sueb adalah sebuah taman yang terletak di Jakarta Timur dan berlokasi di sebelah Stasiun Jatinegara. Taman bertemakan tempat pelestarian budaya betawi taman ini diresmikan oleh Anies Baswedan pada 22 September 2018.,True,"art_gallery,tourist_attraction,museum,point_of_interest,establishment",art_gallery,OPERATIONAL,True,,,True,places/ChIJYx-NN7b2aS4Rk-pbluFCaLE/photos/AaVGc3mAcUOj3bx4NRYZMRFT6rLflbEgJUK_oJyJuwTPr10vH9urPEfC4Lh7L1vD7kkFuhVyHzTV880ie8gw0ah-rKyZTrR8xOKBkdwx0ktTEKZnpX1posYeEqoR22FL6SjWTJHfTEnOXqw3Qyt9zXXzRGSeBOXiUN1_36P4YgPWex4YpgQ7ieZ-EMAwg9h5FrHdospffgLXzC97g_czoBEM1UePEFlJhfbfObvGEck0qOqVdC17-EnQT8VfL0L2r8JlTDPelfdBscbJzyg25XXLk3Xq8AtwyHIddYBD-iBkiZHWCuhvKmsmkP8H-jgMOn5vf47mcj1rxnsxJb_E5cV17YLTYMKb1AXCCR7TTTYo6o9y0Ap9aCuDOXtooHAtm6IGlHWiczP6e7FRt1zw-XfJPXLzwgJ31QEYMQsiKcLvoIvUtlnzGTIN-2wmkx708g-w,Gelora,Kota Jakarta Pusat,2,82,wikipedia_id_direct
google_00046,"Indonesia Museum of Health And Medicine, IMERI",Museum,-6.1951220000000005,106.8487984,"Jl. Salemba Raya No.6, RW.5, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430, Indonesia",,,,https://imeri.fk.ui.ac.id/education-clusters/imuseum/,google_places,08:00,08:00,08:00,08:00,08:00,Tutup,Tutup,18:00,18:00,18:00,18:00,18:00,Tutup,Tutup,4.7,404.0,,"Indonesia Museum of Health and Medicine atau iMuseum IMERI FKUI adalah sebuah museum yang beralamat lengkap di Jalan Salemba Raya Nomor 6, Kenari, Senen, Jakarta Pusat tepatnya di Lantai lobi gedung IMERI FKUI. Pendirian museum ini khusus untuk digunakan sebagai tempat pembelajaran dan pendidikan di bidang kesehatan dan kedokteran. Pembangunan museum merupakan bagian dari pengabdian kepada masyarakat dari Fakultas Kedokteran Universitas Indonesia di bidang pendidikan kesehatan dan ilmu kedokteran. Peresmian museum diadakan pada tanggal 14 September 2017 oleh Menteri Koordinator Bidang Pembangunan Manusia dan Kebudayaan Republik Indonesia, Puan Maharani. Pemerintah Indonesia menetapkan museum ini sebagai museum rujukan nasional mengenai bidang kesehatan dan kedokteran. Indonesia Museum of Health and Medicine atau iMuseum IMERI FKUI dikelola oleh Indonesian Medical Education and Research Institute. Koleksi di dalam museum berupa spesimen kedokteran, area sejarah pendidikan kedokteran, area kesehatan, dan area edutainment. Penyimpanan koleksi di area koleksi medis. Jenis koleksi lainnya meliputi alat bantu pendidikan kedokteran, video dan direktori media. Lokasi museum di titik koordinat: 6°11’42.5” Lintang Selatan dan 106°50’55.1” Bujur Timur. Akses ke Museum dapat dari Bandar Udara Soekarno-Hatta, Stasiun Gondangdia, atau dari Stasiun Gambir.",True,"convention_center,museum,government_office,event_venue,service,point_of_interest,establishment",museum,OPERATIONAL,True,,,True,places/ChIJSxhbSDP0aS4RwBzZh86h6aw/photos/AaVGc3nsrfgfHhnTj2HrobL6JweXbIeFr40CObH5e8xlTehfGxbETtykCud-CjvHt9aguVw4fAa6iKNT3_Y4cJ5sC3IxKtd8Y56Q9-uSI1Ozc6E77rPtwQ_KW6B6OieGqJrvTbn6Tlbg8B7-scQCP1lVi5owFw5ZT6sjt2o2ur2gGQwqRaxGotWZIAgRWPiry4bJ_1e4DVwZ4pWjpqiUDQWN51eTA6MJ3L2JRMncOIeNaGN7f4GPuESvmaTgcd-PP-RsDe6Jopr8rwGsnqET8ehfdQu-l7WvRkrY_8lzRh17xAPrbXsMdgMrKUAIApjiM9YxLjjeMstAGpDiNSIrLyj8ZNS2RcvpGxuuI5NZ1vYc266sJaSe3qp_fNM5hdWHZaJOgqLoIM1qrQFFuTb7NPWE4hE4py52IRVsKGO_Gi6dygbDKw,Senen,Kota Jakarta Pusat,1,63,wikipedia_id_search
google_00048,Galeri Demono,Museum,-6.199829299999999,106.8400612,"No: 34 & 36 (depan Pasar Antik, Jl. Surabaya, RT.15/RW.5, Menteng, Kec. Menteng, Jakarta, Daerah Khusus Ibukota Jakarta 10310, Indonesia",,,,https://www.dewimotik.com/,google_places,08:00,08:00,08:00,08:00,08:00,Tutup,Tutup,16:00,16:00,16:00,16:00,16:30,Tutup,Tutup,4.5,214.0,,Galeri Demono adalah galeri seni di Jakarta yang menampilkan karya seni rupa kontemporer. Ruang ini menjadi tempat apresiasi dan pameran karya seniman.,True,"museum,point_of_interest,establishment",museum,OPERATIONAL,True,,,True,places/ChIJ59GAjbn2aS4R4yBfxWjfIiI/photos/AaVGc3kY73HOnZwWZEADSKytg6v8YavQ9vTQ-XFxAKPcI3VcTm2mW3-VaA_GVa9ym2FB49IQoADU__6d_7-ra_XdSNF7UsdbWevGKom5jOY3m5P_xibbPnxXzXNdJDLFC2J133VNgchqQOCQlMHrBK5Aw5mRvTLGfwwIbqjlVdtbE-9W6JIQjBgl9w_nftHsANtRLUc5SCqLDfGvC6hPqCrOxaBf2ukRJyAu9L4xjoqx6XzYLVJQUSF_aj-eVoUycMjQOYnofZ64R2Gp2WYycKvl6iTp40B2IyUd_WM5yRBdpg8BTvEWwgIKgRCP4Fryvsa-Yc-YOsHzZT7xiP-q23b78f-X544auOQDIANiMuiwf3LiRPwHeFGQQJ2o7wMq9nE69uzyYNIa3QN1mrxOmkmy8EU7Wvof_UY3AwqYG8EO2M2ZqBI,Gelora,Central Jakarta City,1,63,web_manual
google_00050,Istana Boneka Kelapa Gading (Isbon),Museum,-6.1533509,106.9094433,"Ruko, Jl. Boulevard Raya Blok PA. 1 No.21, RT.2/RW.14, Pegangsaan Dua, Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",,,,,google_places,Tutup,08:00,08:00,08:00,08:00,08:00,08:00,Tutup,16:00,16:00,16:00,16:00,16:00,16:00,4.7,1317.0,,"Small museum on the 20th-century Indonesian artist, including paintings, masks & puppets.",True,"art_museum,museum,point_of_interest,establishment",art_museum,OPERATIONAL,True,,,True,places/ChIJ___PssLxaS4Rm_15PLYMHHc/photos/AaVGc3nvPxjbDA02OFWBH-WS6UAyTeAuV8y6IacTSPi51rYjTNeZRu32nNdsrAa7Sk6ZTa67XChOxhp2SMweo28V9H0_nR0EzDfBMjPucb3tVOzkySpGoIcgIp04ODGf1Drc0QiX1yG8oQn-HOSCX70d4tew75AF-t3TXW3lxobqVBQA4IfYDeXA_oTjMEoPDfCws5PeELrbgpiy55LR8AYwn1IhiU1FndSoecNYQVzrXg5nXT6PKwgqGAQ-iVX2hgSZyOTBvhdfquxhovIsCB8MeWOAdYPGW7vdiBvMWe0Uk_jUpb7LJlXoa0ToLDvusFKClqwS-unDGlIjum18Dbf4-VGPtj5036gkxPNV-GRpW7Tvy9kQREHNIxT12zPsywf7USVXdH2dhY1zjaGUja5Ox6JxzBOKXJbQJejRHPJy6o0,Cilandak Barat,Kota Jakarta Selatan,4,74,
google_00051,"MURI, Museum Rekor-Dunia Indonesia ( Jaya Suprana Institute )",Museum,-6.1444617,106.9017562,"Jl. Gading Kirana Tim. No.22 Blok H13, RT.2/RW.8, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",,,,http://www.muri.org/,google_places,10:00,10:00,10:00,10:00,10:00,Tutup,Tutup,17:00,17:00,17:00,17:00,17:00,Tutup,Tutup,4.7,121.0,,Museum Rekor-Dunia Indonesia (MURI) yang didirikan Jaya Suprana mendokumentasikan berbagai rekor dan prestasi superlatif karya anak bangsa. Koleksinya mencakup catatan pencapaian unik dan luar biasa dari seluruh Indonesia.,True,"museum,tourist_attraction,point_of_interest,establishment",museum,OPERATIONAL,True,,,True,places/ChIJs2YOVUD1aS4R4f2rO7xQUQU/photos/AaVGc3mVhxbUXGu3j8kUdbhaGd-cbOTe8Utf4zSnbwaELmuWiKLWMy7omx-sHZ6CiaGut8MhnPTBPz8UAl9Jmwwe4DLyqFNwUoGOtPhaht0gH-14bVhzyZxND0NqiEvRG40atgb3dSWIkv1chmvTY0MNxuCf6mCIDmZQ8NWHF1M9IbvyR9zupWlDB-TVF76AzHji_tEBCyp1_zBVxRes-6_dsXlc4MAdWrrAd6ZNzCwgelIf59appeuJslPGz-3nCTwRzdH9fUXZwh7qK-GzoS0XIMMRWIu56TThg1LsH_SyppKIrK0tRgnAiQNeASkgkNei914-k5LsPE_b_4JEVvj4WWsXdFRAigHvNTX2ZnULadinjnlh-_UbA7DGvyeldHVvc_pmVwJfx79x1sYAq8rAMKQeqSU6pUa7LTt51d1dU4bK1Tzz,Kelapa Gading Barat,Jakarta Utara,4,63,web_manual
google_00052,Rumah Si Pitung Situs Museum Kebaharian Jakarta,Museum,-6.0969637,106.9588413,"Jl. Kampung Marunda Pulo, 2, RT.2/RW.7, Marunda, Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14150, Indonesia",,,,,google_places,09:00,09:00,09:00,09:00,09:00,09:00,09:00,16:00,16:00,16:00,16:00,16:00,16:00,16:00,4.6,1958.0,,"Quaint museum exploring the history of kites in Indonesia via tours, exhibits & hands-on activities.",True,"museum,tourist_attraction,art_museum,point_of_interest,establishment",museum,OPERATIONAL,True,True,,True,places/ChIJjzzUACDuaS4Rc_mZHqCBRbA/photos/AaVGc3nG8LtC39GHgNF2mqOmjtDKzzVNZft9-Pe_eXgSuWMUwqPsYhmkt3wcoATjUyVsAATX_C7hhCjFQvHHKnUSIVMX8FIxabgVoz7iU1_6-O5MH_SZDaIvO7iEHvBgeJbsqa3CgO1CoeKiJgvFObdbQc9EyCIgCJjISte--oVFQIkY1qL9Umgk2icj0zRfW14n_FVQx-081wtX5GvJ2SWLGkPkEzyCM6zO0DFAzc-LlobEtmAWlEzSUPspygYdSSBNynrQ1lxpDLJiWis_uTUmCKzWZAHn6t1ZSNsMshwgwfJ4yqPF-s2A3GpKWbMZ8S_pCGtKec9t5ts-MLW5K4GyLzriJMuIvIndZUfYqCYegRNnC0ZBg1IJ50aV00vgr417dt_Y65s50RLiZBxVJj1P4fXTkbnsmwsJBneS-CLhHS0FK7jm,Pondok Labu,Kota Jakarta Selatan,4,79,
google_00057,Kedaton Jayakarta,Museum,-6.2892335,106.90984050000002,"Jl. Masjid Al Umar II no 78,78A,78B, RT.6/RW.12, Lubang Buaya, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13810, Indonesia",,,,,default_category,08:00,08:00,08:00,08:00,08:00,08:00,08:00,16:00,16:00,16:00,16:00,16:00,16:00,16:00,4.4,53.0,,Kedaton Jayakarta menampilkan warisan sejarah Jakarta tempo dulu melalui koleksi dan diorama bernuansa Betawi dan kolonial. Tempat ini mengangkat kisah asal-usul kota Jakarta.,,"museum,point_of_interest,establishment",museum,OPERATIONAL,False,,,True,places/ChIJd1B28azyaS4Ryp-AvoCSwBc/photos/AaVGc3kaHTZ8vddkcy67STqTPPNGQ3-5CaTIphIREyM_9_bizamMjafGXk6NgBBit4V1jX6YbqQLzyuayxG2UCKKzvWBwMdwXB2s6XbeTaswUmo5_374M2ff_d03V9zFCe7D7n9AAc-M4qankEPPBBkLkVGllU5ejOCLlXZHsnLB2Qz5Vsyt0TPkj1Z_MpLU95ct9-v8RPrcf9ay6eM8vFKrkG0q52ZK7Ueunl7Br7-PW04aRFhFM0ta4iHVbll6H8bw7jfUJjFhrBxtx_72WnvKIOM2Sr6AJ3KVJ1dxDelzZas2Jf6_YH7GdykvBD4wETrRMX91vft9L0O53aq-Txl9lZCXQw_XLho-EakMXKULn6tK4EvBcCmq4uGzKNkG-liMWg2LmmWlTrF0VATyDLaE5IMsP-UElcL3PPQ-yUTFcOgAao8M,Lubang Buaya,Kota Jakarta Timur,7,63,web_manual
google_00062,Tugu Kunstkring Paleis,Art Museum,-6.188894899999999,106.8334547,"RSVP/Order Online only at 0812-8240-0860, Jl. Teuku Umar No.1, RT.1/RW.1, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",,,,,google_places,Tutup,08:00,08:00,08:00,08:00,08:00,08:00,Tutup,16:00,16:00,16:00,16:00,16:00,16:00,4.5,3480.0,,Tugu Kunstkring Paleis menempati gedung bekas perkumpulan seni era kolonial (Bataviasche Kunstkring) yang dibangun 1914. Kini berfungsi sebagai galeri seni sekaligus restoran bergaya heritage yang memadukan kuliner dan pameran seni.,True,"museum,point_of_interest,establishment",museum,OPERATIONAL,True,True,,True,places/ChIJeZuEUeT1aS4RRu0tK0m-7J0/photos/AaVGc3nEVTyP-Od7ZiruRngjoRJEXP1EEpR92D4lUqK5wu70OVgHfrZm7G5ldWDdpBrT_40rnPXu1vOFxifaY1U-LBGG2ne7ATRgUy64t-vDsaBWZwAh1uWn_OqoSfCtVhFmm36m2w0NBgu9XcVz7WiDQDttNIqElxMXvBT4kyUp1FKIGD-HaqErSwrjPh2kdjJ5ST-qfhkkXXfGu_B1hE_HtJkBqU77s58hKCcTov-Fb0cD770_VB7J8xtG01NsopjFSeUo0UjYlsARkrNd5x8KrlV_daCYKHeaTwKWsMA-Gt-wnMvbPXDdix38Fn6DQgNHFJmHtBYImOmVf4BNBt6TfxdDU38b_r7twf0fOMWC8wmyQyWbNWFbSMLXunPaumdekiDkPtMaZEe2DSXF7jY7ILg8DJ_zlFQfsnf0_NHdVceXp0FLi4bNXO5SrfJfco2j,Penjaringan,Jakarta Utara,1,76,web_manual
google_00065,Cemara 6 Galeri - Toeti Heraty Museum,Art Museum,-6.1883979,106.8293455,"Jl. HOS. Cokroaminoto No.9-11 1, RT.1/RW.3, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",,,,https://cemara6galerimuseum.com/,google_places,09:00,09:00,09:00,09:00,09:00,09:00,09:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,4.9,798.0,,"Galeri seni dengan fasilitas ruang serba guna, café, homestay, tempat parkir dan wifi.",True,"performing_arts_theater,store,museum,event_venue,service,point_of_interest,establishment",store,OPERATIONAL,False,,True,True,places/ChIJ934b0EqNaS4RGG2GPbp0oWs/photos/AaVGc3kuDYas0PPdBCR81id5x5Qf_Ku1kj2tKOPGalG94_55Bw92WpEXNdWZO41-NjFFwvP_qFe7Q-ewAzg1ybDQ6nL52l4IaxDr-N-smLo8hW8BS6Csb0QEaa8B00WI5eFIS0bofuTsVMCmAnJSM6U24opODuKwTZdbNizGpHYeTPYZCXddsTAk9nKIuGoPTZrfm_u4dT0t33Zrxkg83f_zbrPaVNCTCLNszchOPwu_u5h4B2cgOhehmrKXTvGCOjjQWZo6mBzeIIrUCNkBOJSGfaFHS7CxFur8oaVRaqMIF6ByZFzp0qm1yDMNaRPmMu--twuw2MOMObTL6b03gsNnya6OYV80zys9AoM0jBGXq3-co79dp2mSnya1zvnAOP0YRyU0NxBlPYHvzrHDCN8oMlnjTyvmm6AngEsCZhNadAo,Jatiwaringin,Kota Bekasi,1,62,
google_00066,Galery Keramik F.Widayanto,Art Museum,-6.209341299999999,106.8256565,"Jl. Taman Setiabudi 2 No. 11 RT.1/RW.2 Kuningan, RT.5/RW.3, Kuningan, Setia Budi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12910, Indonesia",,,,https://fwidayanto.com/,google_places,08:00,08:00,08:00,08:00,08:00,08:00,08:00,20:00,20:00,20:00,20:00,22:00,22:00,22:00,4.8,292.0,,"Galeri Keramik F. Widayanto memamerkan karya keramik seni dari perupa keramik ternama Indonesia, F. Widayanto. Galeri ini menampilkan patung dan kerajinan keramik bergaya khas budaya Jawa.",True,"museum,point_of_interest,establishment",art_gallery,OPERATIONAL,,,,True,places/ChIJm_SPpgX0aS4ROiJfclrCJTs/photos/AaVGc3lhUu_LJsU31jyJOrMzBvWkD39oWxeI3dkIapLhCRxG3OkiUjGVL7y09c290sGP6wCEG7w4eyTnVOAtlq1FWXZCuO6b9ZoX0cQqUR_yg-9TpERutMQQADXuZGBrG0xxH55YCRMVreS3aG3rTZRhvl1qI6f7tjhlFSPqrF4cwgCIbqQy0y1CYl8jQ4DURqdYn7L8RSdHJ5yI0Bmw-9LOCiDLhumdMI2VpEfoFzUdzEsT7fsGPHwsUHrSx6XdYty-Xrs1r7N5eyabmlRrdf7zWT-elAGRDd6T45Y0DsjzlPfmgaBNfVJ8Lviit5qrkMObr-m19AfNXWM8Du8Nigggsp4i7ydR8qdnt8FF1R62Z5y4MojVNCmjE66PDePLfhm3Z_VUxthnW-c7PmcwQAPG0V739H81VWoSR2oltvEH_ImO_l1W,Setia Budi,Kota Jakarta Selatan,1,52,web_manual
google_00068,D Gallerie,Art Museum,-6.2418579,106.7930258,"Jl. Barito I No.3, RT.10/RW.7, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia",,,,,google_places,09:00,09:00,09:00,09:00,Tutup,09:00,09:00,17:00,17:00,17:00,17:00,Tutup,17:00,17:00,4.4,2444.0,,"This popular museum features a planetarium, 5D theater, space exhibits, a water park & laser tag.",True,"tourist_attraction,amusement_center,museum,point_of_interest,establishment",museum,OPERATIONAL,True,,,True,places/ChIJGcVRIFntaS4Rg0reru4R0Kk/photos/AaVGc3lqGACTyv5smfp2Mh3e97-7xsy7C1k6Ct-MmgxhaVHdsu6y-Q1Vjuo_V9Yyr7CEtYcxhw628VljdGg57YyzQvrwuYA8vRUPws0WVsCJeEKVPeZTCu3QN8Iuj95pGPxWSDtKN5RIV4ySspm9lOA2NzgeHJjmk-t-5ujnrApRqVvJ7yL_FGQl2v150vkL1HHI5nOqSdrgE5tisQa-O3AWorABRDYJHUbu1ExNA-_2fRJBF3QxHrW9w4lb5tj75Em43ywIhb_IkShhlxxmhJLlKBLL1cTeEMbeIvqWk6BNBVREOU5dGRZUHoR28NhzpKF82oJz6sc7RNDOuZwNci_S90QUWi7ohW0SP3fMeZjd3QrgLYXddoCA3IYqch1cVDmiJ15apWJQTO1gSrhAiD-m14S5bBn0vl4xe8kxbjrAbBaemg,Lubang Buaya,Kota Jakarta Timur,6,73,
google_00070,ADI PURI,Art Museum,-6.2853831,106.7959918,"ADI PURI, Wisma Subud #1, Jl. RS. Fatmawati Raya No.52, RT.7/RW.3, West Cilandak, Cilandak, South Jakarta City, Jakarta 12430, Indonesia",,,,,google_places,Tutup,08:00,08:00,08:00,08:00,08:00,08:00,Tutup,16:00,16:00,16:00,16:00,16:00,16:00,4.5,2691.0,,"Expansive museum featuring retired steam engines, planes, ships, cars & buses in outdoor pavilions.",True,"museum,point_of_interest,establishment",museum,OPERATIONAL,True,True,,True,places/ChIJdTqeXVrtaS4RFHtZGROoEVk/photos/AaVGc3nn6WcQmdEYlB9ktf9WadhkW3juHtWHySBMJ-qtZwlB5VhxJrP6c21nlSzHtsnynn6jj23WgG44octkBDQqjcFzv5waEYtZSL73ftIxjQN0ZMF-6xQav3XOFcvn31wMMghGK2dXhWX3eVmYLJJEozAPjBdZMqCjwHFtHFjUYmHo0wBez_EvXVWR_MrghOVKiUUdieFFHuDrJokaLM6hsY9KsAknwNFOExvUsl0-aiaDxcUEHTQ5u6jnTdjtVjEJ7wvmS557x_u0JyZ_5xFGNucXWqIYVSsAUTASRoAxUSFO_tPUuaMwCzyZkj3QpiXmxh7oIGcOoSLlpVIKkZmO7uy9R7-QTJxgvux4Rxw0RRIwZsKxyovoFbb5GKHXymS48RdVmobz-eUNaUpnlt1Q9Tdxcev6zyUpRGf3HHmM-8DaRPOL,Ceger,Kota Jakarta Timur,0,74,
