venue_id_a,venue_id_b,distance_km,duration_minutes,time_source
457,1017,11.38,22.8,osrm_bike
457,26183,0.3,0.6,osrm_bike
457,833,4.74,9.5,osrm_bike
457,6140,15.85,31.7,osrm_bike
457,829,4.85,9.7,osrm_bike
457,832,7.86,15.7,osrm_bike
457,21938,5.22,10.4,osrm_bike
457,11945,9.34,18.7,osrm_bike
457,3415,2.78,5.6,osrm_bike
457,12867,6.92,13.8,osrm_bike
457,7178,1.2,2.4,osrm_bike
457,1005,5.82,11.6,osrm_bike
457,12802,6.19,12.4,osrm_bike
457,576,7.67,15.3,osrm_bike
457,17394,8.59,17.2,osrm_bike
457,17196,8.38,16.8,osrm_bike
457,12260,1.31,2.6,osrm_bike
457,13655,13.62,27.2,osrm_bike
457,26083,9.5,19.0,osrm_bike
457,24977,9.03,18.1,osrm_bike
457,5757,10.77,21.5,osrm_bike
457,18109,8.46,16.9,osrm_bike
457,26748,10.72,21.4,osrm_bike
457,67516,8.97,17.9,osrm_bike
457,48485,2.04,4.1,osrm_bike
457,15684,12.88,25.8,osrm_bike
457,8937,11.96,23.9,osrm_bike
457,30750,1.06,2.1,osrm_bike
457,15178,14.99,30.0,osrm_bike
457,7222,16.49,33.0,osrm_bike
457,6970,25.26,50.5,osrm_bike
457,16110,9.74,19.5,osrm_bike
457,5354,10.27,20.5,osrm_bike
457,8564,5.76,11.5,osrm_bike
457,8381,10.97,21.9,osrm_bike
457,28270,7.95,15.9,osrm_bike
457,75864,15.28,30.6,osrm_bike
457,31626,5.29,10.6,osrm_bike
457,21620,0.93,1.9,osrm_bike
457,62694,5.15,10.3,osrm_bike
457,13788,13.78,27.6,osrm_bike
457,16974,11.12,22.2,osrm_bike
457,44851,6.56,13.1,osrm_bike
457,14389,21.11,42.2,osrm_bike
457,13290,2.12,4.2,osrm_bike
457,46880,5.21,10.4,osrm_bike
457,46454,9.23,18.5,osrm_bike
457,54348,10.28,20.6,osrm_bike
457,61170,1.63,3.3,osrm_bike
457,55752,12.76,25.5,osrm_bike
457,72954,5.5,11.0,osrm_bike
457,73162,12.19,24.4,osrm_bike
457,google_00000,0.9,1.8,osrm_bike
457,google_00001,23.93,47.9,osrm_bike
457,google_00007,12.6,25.2,osrm_bike
457,google_00020,25.84,51.7,osrm_bike
457,google_00025,27.3,54.6,osrm_bike
457,google_00030,4.91,9.8,osrm_bike
457,google_00031,4.3,8.6,osrm_bike
457,google_00032,9.69,19.4,osrm_bike
457,google_00034,13.98,28.0,osrm_bike
457,google_00036,15.4,30.8,osrm_bike
457,google_00037,14.1,28.2,osrm_bike
457,google_00038,7.17,14.3,osrm_bike
457,google_00039,14.64,29.3,osrm_bike
457,google_00040,13.81,27.6,osrm_bike
457,google_00041,19.47,38.9,osrm_bike
457,google_00042,22.75,45.5,osrm_bike
457,google_00044,24.53,49.1,osrm_bike
457,google_00045,12.94,25.9,osrm_bike
457,google_00046,9.3,18.6,osrm_bike
457,google_00048,10.29,20.6,osrm_bike
457,google_00050,12.9,25.8,osrm_bike
457,google_00051,12.35,24.7,osrm_bike
457,google_00052,20.77,41.5,osrm_bike
457,google_00057,24.52,49.0,osrm_bike
457,google_00062,9.22,18.4,osrm_bike
457,google_00065,9.46,18.9,osrm_bike
457,google_00066,12.3,24.6,osrm_bike
457,google_00068,17.29,34.6,osrm_bike
457,google_00070,21.67,43.3,osrm_bike
457,google_00071,10.38,20.8,osrm_bike
457,google_00074,13.96,27.9,osrm_bike
457,google_00075,13.48,27.0,osrm_bike
457,google_00077,6.33,12.7,osrm_bike
457,google_00078,10.74,21.5,osrm_bike
457,google_00143,20.16,40.3,osrm_bike
457,google_00080,0.77,1.5,osrm_bike
457,google_00081,14.87,29.7,osrm_bike
457,google_00082,24.77,49.5,osrm_bike
457,google_00083,11.38,22.8,osrm_bike
457,google_00085,10.6,21.2,osrm_bike
457,google_00086,5.51,11.0,osrm_bike
457,google_00087,10.87,21.7,osrm_bike
457,google_00089,1.24,2.5,osrm_bike
457,google_00091,8.3,16.6,osrm_bike
457,google_00092,5.69,11.4,osrm_bike
457,google_00094,9.99,20.0,osrm_bike
457,google_00095,5.01,10.0,osrm_bike
457,google_00096,9.26,18.5,osrm_bike
457,google_00097,0.56,1.1,osrm_bike
457,google_00098,8.54,17.1,osrm_bike
457,google_00099,16.43,32.9,osrm_bike
457,google_00100,4.08,8.2,osrm_bike
457,google_00101,17.56,35.1,osrm_bike
457,google_00102,9.4,18.8,osrm_bike
457,google_00103,17.61,35.2,osrm_bike
457,google_00104,5.52,11.0,osrm_bike
457,google_00105,12.01,24.0,osrm_bike
457,google_00106,10.72,21.4,osrm_bike
457,google_00107,14.35,28.7,osrm_bike
457,google_00109,9.09,18.2,osrm_bike
457,google_00110,23.28,46.6,osrm_bike
457,google_00111,15.72,31.4,osrm_bike
457,google_00112,12.83,25.7,osrm_bike
457,google_00113,8.75,17.5,osrm_bike
457,google_00115,16.17,32.3,osrm_bike
457,google_00116,15.58,31.2,osrm_bike
457,google_00117,7.02,14.0,osrm_bike
457,google_00118,12.05,24.1,osrm_bike
457,google_00119,9.02,18.0,osrm_bike
457,google_00120,12.22,24.4,osrm_bike
457,google_00121,14.67,29.3,osrm_bike
457,google_00122,18.56,37.1,osrm_bike
457,google_00123,9.02,18.0,osrm_bike
457,google_00124,4.85,9.7,osrm_bike
457,google_00125,9.08,18.2,osrm_bike
457,google_00126,15.17,30.3,osrm_bike
457,google_00127,13.52,27.0,osrm_bike
457,google_00128,11.29,22.6,osrm_bike
457,google_00129,10.45,20.9,osrm_bike
457,google_00130,14.89,29.8,osrm_bike
457,google_00131,14.1,28.2,osrm_bike
457,google_00132,17.63,35.3,osrm_bike
457,google_00133,11.16,22.3,osrm_bike
457,google_00134,15.67,31.3,osrm_bike
457,google_00135,9.54,19.1,osrm_bike
457,google_00136,20.63,41.3,osrm_bike
457,google_00137,22.25,44.5,osrm_bike
457,google_00138,13.53,27.1,osrm_bike
457,google_00139,9.56,19.1,osrm_bike
457,google_00141,7.48,15.0,osrm_bike
457,manual_trick_art_001,12.08,24.2,osrm_bike
457,google_00147,11.69,23.4,osrm_bike
457,google_00167,10.82,21.6,osrm_bike
8318,328,6.83,13.7,osrm_bike
8318,1629,7.71,15.4,osrm_bike
8318,708,9.86,19.7,osrm_bike
8318,337,4.59,9.2,osrm_bike
8318,6034,12.84,25.7,osrm_bike
8318,6627,11.62,23.2,osrm_bike
8318,2088,9.47,18.9,osrm_bike
8318,43780,7.42,14.8,osrm_bike
8318,783,14.06,28.1,osrm_bike
8318,20637,13.43,26.9,osrm_bike
8318,1017,7.75,15.5,osrm_bike
8318,26183,13.74,27.5,osrm_bike
8318,833,9.86,19.7,osrm_bike
8318,6140,9.01,18.0,osrm_bike
8318,829,10.19,20.4,osrm_bike
8318,832,8.03,16.1,osrm_bike
8318,21938,8.98,18.0,osrm_bike
8318,11945,9.43,18.9,osrm_bike
8318,3415,12.38,24.8,osrm_bike
8318,12867,7.08,14.2,osrm_bike
8318,7178,14.52,29.0,osrm_bike
8318,1005,10.58,21.2,osrm_bike
8318,12802,7.93,15.9,osrm_bike
8318,576,8.79,17.6,osrm_bike
8318,17394,4.5,9.0,osrm_bike
8318,17196,7.12,14.2,osrm_bike
8318,12260,13.6,27.2,osrm_bike
8318,13655,19.58,39.2,osrm_bike
8318,26083,10.87,21.7,osrm_bike
8318,24977,8.32,16.6,osrm_bike
8318,5757,8.24,16.5,osrm_bike
8318,18109,9.26,18.5,osrm_bike
8318,26748,7.64,15.3,osrm_bike
8318,67516,5.9,11.8,osrm_bike
8318,48485,13.52,27.0,osrm_bike
8318,15684,1.27,2.5,osrm_bike
8318,8937,10.72,21.4,osrm_bike
8318,30750,14.14,28.3,osrm_bike
8318,15178,15.85,31.7,osrm_bike
8318,7222,11.44,22.9,osrm_bike
8318,6970,25.52,51.0,osrm_bike
8318,16110,8.7,17.4,osrm_bike
8318,5354,4.51,9.0,osrm_bike
8318,8564,10.53,21.1,osrm_bike
8318,8381,10.14,20.3,osrm_bike
8318,28270,5.92,11.8,osrm_bike
8318,75864,3.68,7.4,osrm_bike
8318,31626,8.26,16.5,osrm_bike
8318,21620,14.01,28.0,osrm_bike
8318,62694,8.46,16.9,osrm_bike
8318,13788,5.3,10.6,osrm_bike
8318,16974,8.7,17.4,osrm_bike
8318,44851,7.42,14.8,osrm_bike
8318,14389,17.3,34.6,osrm_bike
8318,13290,13.34,26.7,osrm_bike
8318,46880,8.38,16.8,osrm_bike
8318,46454,10.53,21.1,osrm_bike
8318,54348,7.92,15.8,osrm_bike
8318,61170,13.59,27.2,osrm_bike
8318,55752,14.16,28.3,osrm_bike
8318,72954,8.29,16.6,osrm_bike
8318,73162,12.28,24.6,osrm_bike
8318,google_00000,13.29,26.6,osrm_bike
8318,google_00001,20.51,41.0,osrm_bike
8318,google_00007,11.46,22.9,osrm_bike
8318,google_00020,23.91,47.8,osrm_bike
8318,google_00025,26.11,52.2,osrm_bike
8318,google_00030,9.67,19.3,osrm_bike
8318,google_00031,10.63,21.3,osrm_bike
8318,google_00032,10.4,20.8,osrm_bike
8318,google_00034,9.58,19.2,osrm_bike
8318,google_00036,9.46,18.9,osrm_bike
8318,google_00037,5.42,10.8,osrm_bike
8318,google_00038,8.59,17.2,osrm_bike
8318,google_00039,10.24,20.5,osrm_bike
8318,google_00040,6.07,12.1,osrm_bike
8318,google_00041,16.05,32.1,osrm_bike
8318,google_00042,16.79,33.6,osrm_bike
8318,google_00044,18.58,37.2,osrm_bike
8318,google_00045,13.79,27.6,osrm_bike
8318,google_00046,10.72,21.4,osrm_bike
8318,google_00048,9.29,18.6,osrm_bike
8318,google_00050,18.86,37.7,osrm_bike
8318,google_00051,18.31,36.6,osrm_bike
8318,google_00052,28.39,56.8,osrm_bike
8318,google_00057,25.78,51.6,osrm_bike
8318,google_00062,8.18,16.4,osrm_bike
8318,google_00065,7.6,15.2,osrm_bike
8318,google_00066,8.67,17.3,osrm_bike
8318,google_00068,10.43,20.9,osrm_bike
8318,google_00070,15.72,31.4,osrm_bike
8318,google_00071,7.01,14.0,osrm_bike
8318,google_00074,9.68,19.4,osrm_bike
8318,google_00075,1.64,3.3,osrm_bike
8318,google_00077,8.03,16.1,osrm_bike
8318,google_00078,6.76,13.5,osrm_bike
8318,google_00143,12.94,25.9,osrm_bike
8318,google_00080,13.16,26.3,osrm_bike
8318,google_00081,2.29,4.6,osrm_bike
8318,google_00082,25.04,50.1,osrm_bike
8318,google_00083,17.34,34.7,osrm_bike
8318,google_00085,8.24,16.5,osrm_bike
8318,google_00086,8.56,17.1,osrm_bike
8318,google_00087,2.79,5.6,osrm_bike
8318,google_00089,13.41,26.8,osrm_bike
8318,google_00091,6.24,12.5,osrm_bike
8318,google_00092,8.25,16.5,osrm_bike
8318,google_00094,6.83,13.7,osrm_bike
8318,google_00095,13.69,27.4,osrm_bike
8318,google_00096,11.67,23.3,osrm_bike
8318,google_00097,13.41,26.8,osrm_bike
8318,google_00098,14.04,28.1,osrm_bike
8318,google_00099,11.06,22.1,osrm_bike
8318,google_00100,11.38,22.8,osrm_bike
8318,google_00101,11.1,22.2,osrm_bike
8318,google_00102,15.26,30.5,osrm_bike
8318,google_00103,11.07,22.1,osrm_bike
8318,google_00104,8.76,17.5,osrm_bike
8318,google_00105,17.97,35.9,osrm_bike
8318,google_00106,8.21,16.4,osrm_bike
8318,google_00107,19.8,39.6,osrm_bike
8318,google_00109,8.06,16.1,osrm_bike
8318,google_00110,23.54,47.1,osrm_bike
8318,google_00111,14.53,29.1,osrm_bike
8318,google_00112,18.79,37.6,osrm_bike
8318,google_00113,6.54,13.1,osrm_bike
8318,google_00115,12.11,24.2,osrm_bike
8318,google_00116,14.38,28.8,osrm_bike
8318,google_00117,8.96,17.9,osrm_bike
8318,google_00118,4.93,9.9,osrm_bike
8318,google_00119,9.0,18.0,osrm_bike
8318,google_00120,7.44,14.9,osrm_bike
8318,google_00121,12.14,24.3,osrm_bike
8318,google_00122,19.82,39.6,osrm_bike
8318,google_00123,6.76,13.5,osrm_bike
8318,google_00124,9.89,19.8,osrm_bike
8318,google_00125,9.19,18.4,osrm_bike
8318,google_00126,8.83,17.7,osrm_bike
8318,google_00127,10.64,21.3,osrm_bike
8318,google_00128,7.69,15.4,osrm_bike
8318,google_00129,8.46,16.9,osrm_bike
8318,google_00130,15.75,31.5,osrm_bike
8318,google_00131,16.24,32.5,osrm_bike
8318,google_00132,10.86,21.7,osrm_bike
8318,google_00133,12.02,24.0,osrm_bike
8318,google_00134,23.01,46.0,osrm_bike
8318,google_00135,10.97,21.9,osrm_bike
8318,google_00136,18.41,36.8,osrm_bike
8318,google_00137,16.7,33.4,osrm_bike
8318,google_00138,9.47,18.9,osrm_bike
8318,google_00139,6.32,12.6,osrm_bike
8318,google_00141,8.3,16.6,osrm_bike
8318,manual_trick_art_001,8.09,16.2,osrm_bike
8318,google_00147,1.86,3.7,osrm_bike
8318,google_00167,6.77,13.5,osrm_bike
328,1629,2.23,4.5,osrm_bike
328,708,4.78,9.6,osrm_bike
328,337,3.37,6.7,osrm_bike
328,6034,7.65,15.3,osrm_bike
328,6627,7.56,15.1,osrm_bike
328,2088,7.26,14.5,osrm_bike
328,43780,6.24,12.5,osrm_bike
328,783,8.99,18.0,osrm_bike
328,20637,8.36,16.7,osrm_bike
328,1017,3.27,6.5,osrm_bike
328,26183,8.67,17.3,osrm_bike
328,833,4.78,9.6,osrm_bike
328,6140,7.73,15.5,osrm_bike
328,829,5.31,10.6,osrm_bike
328,832,2.06,4.1,osrm_bike
328,21938,3.79,7.6,osrm_bike
328,11945,9.6,19.2,osrm_bike
328,3415,6.92,13.8,osrm_bike
328,12867,6.51,13.0,osrm_bike
328,7178,9.45,18.9,osrm_bike
328,1005,6.08,12.2,osrm_bike
328,12802,2.75,5.5,osrm_bike
328,576,3.31,6.6,osrm_bike
328,17394,8.18,16.4,osrm_bike
328,17196,1.18,2.4,osrm_bike
328,12260,8.53,17.1,osrm_bike
328,13655,14.07,28.1,osrm_bike
328,26083,9.76,19.5,osrm_bike
328,24977,2.83,5.7,osrm_bike
328,5757,3.5,7.0,osrm_bike
328,18109,3.77,7.5,osrm_bike
328,26748,10.64,21.3,osrm_bike
328,67516,8.9,17.8,osrm_bike
328,48485,8.44,16.9,osrm_bike
328,15684,7.9,15.8,osrm_bike
328,8937,6.01,12.0,osrm_bike
328,30750,9.06,18.1,osrm_bike
328,15178,11.11,22.2,osrm_bike
328,7222,8.38,16.8,osrm_bike
328,6970,21.38,42.8,osrm_bike
328,16110,3.22,6.4,osrm_bike
328,5354,4.65,9.3,osrm_bike
328,8564,6.03,12.1,osrm_bike
328,8381,5.4,10.8,osrm_bike
328,28270,3.6,7.2,osrm_bike
328,75864,8.41,16.8,osrm_bike
328,31626,4.04,8.1,osrm_bike
328,21620,8.94,17.9,osrm_bike
328,62694,3.58,7.2,osrm_bike
328,13788,6.05,12.1,osrm_bike
328,16974,4.15,8.3,osrm_bike
328,44851,2.24,4.5,osrm_bike
328,14389,13.0,26.0,osrm_bike
328,13290,8.26,16.5,osrm_bike
328,46880,3.5,7.0,osrm_bike
328,46454,5.04,10.1,osrm_bike
328,54348,2.96,5.9,osrm_bike
328,61170,8.51,17.0,osrm_bike
328,55752,8.67,17.3,osrm_bike
328,72954,3.41,6.8,osrm_bike
328,73162,12.45,24.9,osrm_bike
328,google_00000,8.21,16.4,osrm_bike
328,google_00001,15.82,31.6,osrm_bike
328,google_00007,12.86,25.7,osrm_bike
328,google_00020,19.22,38.4,osrm_bike
328,google_00025,21.42,42.8,osrm_bike
328,google_00030,4.8,9.6,osrm_bike
328,google_00031,5.44,10.9,osrm_bike
328,google_00032,5.66,11.3,osrm_bike
328,google_00034,5.87,11.7,osrm_bike
328,google_00036,7.29,14.6,osrm_bike
328,google_00037,6.36,12.7,osrm_bike
328,google_00038,2.62,5.2,osrm_bike
328,google_00039,6.53,13.1,osrm_bike
328,google_00040,6.07,12.1,osrm_bike
328,google_00041,11.36,22.7,osrm_bike
328,google_00042,14.63,29.3,osrm_bike
328,google_00044,16.42,32.8,osrm_bike
328,google_00045,9.06,18.1,osrm_bike
328,google_00046,5.24,10.5,osrm_bike
328,google_00048,4.56,9.1,osrm_bike
328,google_00050,13.35,26.7,osrm_bike
328,google_00051,12.8,25.6,osrm_bike
328,google_00052,23.2,46.4,osrm_bike
328,google_00057,20.64,41.3,osrm_bike
328,google_00062,2.7,5.4,osrm_bike
328,google_00065,2.64,5.3,osrm_bike
328,google_00066,4.19,8.4,osrm_bike
328,google_00068,9.17,18.3,osrm_bike
328,google_00070,13.56,27.1,osrm_bike
328,google_00071,2.27,4.5,osrm_bike
328,google_00074,13.89,27.8,osrm_bike
328,google_00075,5.9,11.8,osrm_bike
328,google_00077,2.84,5.7,osrm_bike
328,google_00078,2.62,5.2,osrm_bike
328,google_00143,12.05,24.1,osrm_bike
328,google_00080,8.09,16.2,osrm_bike
328,google_00081,7.13,14.3,osrm_bike
328,google_00082,20.89,41.8,osrm_bike
328,google_00083,11.83,23.7,osrm_bike
328,google_00085,3.51,7.0,osrm_bike
328,google_00086,3.68,7.4,osrm_bike
328,google_00087,7.95,15.9,osrm_bike
328,google_00089,8.34,16.7,osrm_bike
328,google_00091,2.3,4.6,osrm_bike
328,google_00092,4.22,8.4,osrm_bike
328,google_00094,1.88,3.8,osrm_bike
328,google_00095,8.5,17.0,osrm_bike
328,google_00096,9.52,19.0,osrm_bike
328,google_00097,8.34,16.7,osrm_bike
328,google_00098,8.6,17.2,osrm_bike
328,google_00099,8.32,16.6,osrm_bike
328,google_00100,6.19,12.4,osrm_bike
328,google_00101,9.44,18.9,osrm_bike
328,google_00102,9.88,19.8,osrm_bike
328,google_00103,9.5,19.0,osrm_bike
328,google_00104,3.57,7.1,osrm_bike
328,google_00105,12.46,24.9,osrm_bike
328,google_00106,3.47,6.9,osrm_bike
328,google_00107,14.8,29.6,osrm_bike
328,google_00109,2.57,5.1,osrm_bike
328,google_00110,19.4,38.8,osrm_bike
328,google_00111,9.81,19.6,osrm_bike
328,google_00112,13.28,26.6,osrm_bike
328,google_00113,0.64,1.3,osrm_bike
328,google_00115,8.05,16.1,osrm_bike
328,google_00116,9.67,19.3,osrm_bike
328,google_00117,2.1,4.2,osrm_bike
328,google_00118,4.31,8.6,osrm_bike
328,google_00119,3.51,7.0,osrm_bike
328,google_00120,4.23,8.5,osrm_bike
328,google_00121,7.6,15.2,osrm_bike
328,google_00122,14.68,29.4,osrm_bike
328,google_00123,0.21,0.4,osrm_bike
328,google_00124,4.82,9.6,osrm_bike
328,google_00125,3.71,7.4,osrm_bike
328,google_00126,7.06,14.1,osrm_bike
328,google_00127,5.88,11.8,osrm_bike
328,google_00128,3.18,6.4,osrm_bike
328,google_00129,3.51,7.0,osrm_bike
328,google_00130,11.01,22.0,osrm_bike
328,google_00131,10.76,21.5,osrm_bike
328,google_00132,9.52,19.0,osrm_bike
328,google_00133,7.28,14.6,osrm_bike
328,google_00134,17.5,35.0,osrm_bike
328,google_00135,5.48,11.0,osrm_bike
328,google_00136,13.72,27.4,osrm_bike
328,google_00137,14.14,28.3,osrm_bike
328,google_00138,5.41,10.8,osrm_bike
328,google_00139,1.44,2.9,osrm_bike
328,google_00141,2.33,4.7,osrm_bike
328,manual_trick_art_001,3.96,7.9,osrm_bike
328,google_00147,5.57,11.1,osrm_bike
328,google_00167,2.71,5.4,osrm_bike
1629,708,6.69,13.4,osrm_bike
1629,337,3.95,7.9,osrm_bike
1629,6034,6.84,13.7,osrm_bike
1629,6627,7.63,15.3,osrm_bike
1629,2088,7.33,14.7,osrm_bike
1629,43780,8.15,16.3,osrm_bike
1629,783,8.49,17.0,osrm_bike
1629,20637,7.87,15.7,osrm_bike
1629,1017,3.34,6.7,osrm_bike
1629,26183,8.17,16.3,osrm_bike
1629,833,6.69,13.4,osrm_bike
1629,6140,7.81,15.6,osrm_bike
1629,829,7.22,14.4,osrm_bike
1629,832,1.03,2.1,osrm_bike
1629,21938,5.34,10.7,osrm_bike
1629,11945,11.51,23.0,osrm_bike
1629,3415,7.55,15.1,osrm_bike
1629,12867,8.42,16.8,osrm_bike
1629,7178,8.96,17.9,osrm_bike
1629,1005,7.99,16.0,osrm_bike
1629,12802,4.66,9.3,osrm_bike
1629,576,1.08,2.2,osrm_bike
1629,17394,10.09,20.2,osrm_bike
1629,17196,3.09,6.2,osrm_bike
1629,12260,8.03,16.1,osrm_bike
1629,13655,11.87,23.7,osrm_bike
1629,26083,11.67,23.3,osrm_bike
1629,24977,0.61,1.2,osrm_bike
1629,5757,2.7,5.4,osrm_bike
1629,18109,1.55,3.1,osrm_bike
1629,26748,12.55,25.1,osrm_bike
1629,67516,10.81,21.6,osrm_bike
1629,48485,7.95,15.9,osrm_bike
1629,15684,10.63,21.3,osrm_bike
1629,8937,4.27,8.5,osrm_bike
1629,30750,8.57,17.1,osrm_bike
1629,15178,8.71,17.4,osrm_bike
1629,7222,8.45,16.9,osrm_bike
1629,6970,18.97,37.9,osrm_bike
1629,16110,1.66,3.3,osrm_bike
1629,5354,6.56,13.1,osrm_bike
1629,8564,7.93,15.9,osrm_bike
1629,8381,3.08,6.2,osrm_bike
1629,28270,5.51,11.0,osrm_bike
1629,75864,9.38,18.8,osrm_bike
1629,31626,5.95,11.9,osrm_bike
1629,21620,8.44,16.9,osrm_bike
1629,62694,5.49,11.0,osrm_bike
1629,13788,7.02,14.0,osrm_bike
1629,16974,3.05,6.1,osrm_bike
1629,44851,2.53,5.1,osrm_bike
1629,14389,12.54,25.1,osrm_bike
1629,13290,7.77,15.5,osrm_bike
1629,46880,5.41,10.8,osrm_bike
1629,46454,2.86,5.7,osrm_bike
1629,54348,2.21,4.4,osrm_bike
1629,61170,8.02,16.0,osrm_bike
1629,55752,6.45,12.9,osrm_bike
1629,72954,5.32,10.6,osrm_bike
1629,73162,14.36,28.7,osrm_bike
1629,google_00000,7.72,15.4,osrm_bike
1629,google_00001,15.36,30.7,osrm_bike
1629,google_00007,14.77,29.5,osrm_bike
1629,google_00020,18.76,37.5,osrm_bike
1629,google_00025,21.01,42.0,osrm_bike
1629,google_00030,6.71,13.4,osrm_bike
1629,google_00031,5.05,10.1,osrm_bike
1629,google_00032,3.33,6.7,osrm_bike
1629,google_00034,5.94,11.9,osrm_bike
1629,google_00036,7.36,14.7,osrm_bike
1629,google_00037,7.34,14.7,osrm_bike
1629,google_00038,1.77,3.5,osrm_bike
1629,google_00039,6.6,13.2,osrm_bike
1629,google_00040,6.74,13.5,osrm_bike
1629,google_00041,10.9,21.8,osrm_bike
1629,google_00042,14.71,29.4,osrm_bike
1629,google_00044,16.5,33.0,osrm_bike
1629,google_00045,6.65,13.3,osrm_bike
1629,google_00046,3.01,6.0,osrm_bike
1629,google_00048,2.26,4.5,osrm_bike
1629,google_00050,11.15,22.3,osrm_bike
1629,google_00051,10.6,21.2,osrm_bike
1629,google_00052,21.59,43.2,osrm_bike
1629,google_00057,18.24,36.5,osrm_bike
1629,google_00062,1.15,2.3,osrm_bike
1629,google_00065,1.45,2.9,osrm_bike
1629,google_00066,4.26,8.5,osrm_bike
1629,google_00068,9.25,18.5,osrm_bike
1629,google_00070,13.64,27.3,osrm_bike
1629,google_00071,2.68,5.4,osrm_bike
1629,google_00074,15.8,31.6,osrm_bike
1629,google_00075,6.88,13.8,osrm_bike
1629,google_00077,2.86,5.7,osrm_bike
1629,google_00078,2.97,5.9,osrm_bike
1629,google_00143,12.12,24.2,osrm_bike
1629,google_00080,7.59,15.2,osrm_bike
1629,google_00081,8.11,16.2,osrm_bike
1629,google_00082,18.49,37.0,osrm_bike
1629,google_00083,9.63,19.3,osrm_bike
1629,google_00085,2.53,5.1,osrm_bike
1629,google_00086,5.59,11.2,osrm_bike
1629,google_00087,9.85,19.7,osrm_bike
1629,google_00089,7.84,15.7,osrm_bike
1629,google_00091,4.21,8.4,osrm_bike
1629,google_00092,6.13,12.3,osrm_bike
1629,google_00094,2.1,4.2,osrm_bike
1629,google_00095,7.69,15.4,osrm_bike
1629,google_00096,11.43,22.9,osrm_bike
1629,google_00097,7.85,15.7,osrm_bike
1629,google_00098,6.33,12.7,osrm_bike
1629,google_00099,8.39,16.8,osrm_bike
1629,google_00100,5.8,11.6,osrm_bike
1629,google_00101,9.52,19.0,osrm_bike
1629,google_00102,7.55,15.1,osrm_bike
1629,google_00103,9.57,19.1,osrm_bike
1629,google_00104,3.1,6.2,osrm_bike
1629,google_00105,10.26,20.5,osrm_bike
1629,google_00106,2.65,5.3,osrm_bike
1629,google_00107,12.09,24.2,osrm_bike
1629,google_00109,0.97,1.9,osrm_bike
1629,google_00110,16.99,34.0,osrm_bike
1629,google_00111,8.33,16.7,osrm_bike
1629,google_00112,11.08,22.2,osrm_bike
1629,google_00113,1.8,3.6,osrm_bike
1629,google_00115,8.13,16.3,osrm_bike
1629,google_00116,8.18,16.4,osrm_bike
1629,google_00117,2.15,4.3,osrm_bike
1629,google_00118,5.28,10.6,osrm_bike
1629,google_00119,1.33,2.7,osrm_bike
1629,google_00120,4.32,8.6,osrm_bike
1629,google_00121,7.27,14.5,osrm_bike
1629,google_00122,12.27,24.5,osrm_bike
1629,google_00123,2.02,4.0,osrm_bike
1629,google_00124,6.73,13.5,osrm_bike
1629,google_00125,1.53,3.1,osrm_bike
1629,google_00126,7.13,14.3,osrm_bike
1629,google_00127,5.45,10.9,osrm_bike
1629,google_00128,2.86,5.7,osrm_bike
1629,google_00129,2.43,4.9,osrm_bike
1629,google_00130,8.61,17.2,osrm_bike
1629,google_00131,8.53,17.1,osrm_bike
1629,google_00132,9.59,19.2,osrm_bike
1629,google_00133,4.88,9.8,osrm_bike
1629,google_00134,15.3,30.6,osrm_bike
1629,google_00135,3.26,6.5,osrm_bike
1629,google_00136,13.26,26.5,osrm_bike
1629,google_00137,14.21,28.4,osrm_bike
1629,google_00138,5.49,11.0,osrm_bike
1629,google_00139,2.11,4.2,osrm_bike
1629,google_00141,1.3,2.6,osrm_bike
1629,manual_trick_art_001,4.04,8.1,osrm_bike
1629,google_00147,7.48,15.0,osrm_bike
1629,google_00167,3.24,6.5,osrm_bike
708,337,7.32,14.6,osrm_bike
708,6034,7.47,14.9,osrm_bike
708,6627,12.48,25.0,osrm_bike
708,2088,12.18,24.4,osrm_bike
708,43780,2.74,5.5,osrm_bike
708,783,4.5,9.0,osrm_bike
708,20637,3.88,7.8,osrm_bike
708,1017,8.19,16.4,osrm_bike
708,26183,4.86,9.7,osrm_bike
708,833,0.07,0.1,osrm_bike
708,6140,12.65,25.3,osrm_bike
708,829,0.41,0.8,osrm_bike
708,832,6.72,13.4,osrm_bike
708,21938,2.7,5.4,osrm_bike
708,11945,4.94,9.9,osrm_bike
708,3415,2.6,5.2,osrm_bike
708,12867,2.95,5.9,osrm_bike
708,7178,5.64,11.3,osrm_bike
708,1005,1.17,2.3,osrm_bike
708,12802,2.59,5.2,osrm_bike
708,576,7.54,15.1,osrm_bike
708,17394,4.62,9.2,osrm_bike
708,17196,4.84,9.7,osrm_bike
708,12260,4.05,8.1,osrm_bike
708,13655,13.89,27.8,osrm_bike
708,26083,5.1,10.2,osrm_bike
708,24977,7.75,15.5,osrm_bike
708,5757,8.42,16.8,osrm_bike
708,18109,8.1,16.2,osrm_bike
708,26748,6.31,12.6,osrm_bike
708,67516,4.57,9.1,osrm_bike
708,48485,4.63,9.3,osrm_bike
708,15684,8.9,17.8,osrm_bike
708,8937,10.93,21.9,osrm_bike
708,30750,5.04,10.1,osrm_bike
708,15178,14.63,29.3,osrm_bike
708,7222,13.29,26.6,osrm_bike
708,6970,24.89,49.8,osrm_bike
708,16110,8.13,16.3,osrm_bike
